"","10333.Manaus.3546.1313272","10333.Manaus.3708.1313460","10333.Manaus.3318.1313403","10333.Manaus.3372.1313934","10333.Manaus.3658.1313980","10333.Manaus.3077.1313628","10333.Manaus.3653.1313829","10333.Manaus.3540.1313816","10333.Manaus.3400.1313349","10333.Manaus.3714.1313478","10333.Manaus.3439.1313981","10333.Manaus.3304.1313779","10333.Manaus.3648.1313498","10333.Manaus.3607.1313871","10333.Manaus.3597.1313596","10333.Manaus.3016.1313758","10333.Manaus.3602.1313826","10333.Manaus.3163.1313488","10333.Manaus.3528.1313466","10333.Manaus.3622.1313609","10333.Manaus.3149.1313617","10333.Manaus.3277.1313435","10333.Manaus.3170.1313505","10333.Manaus.3612.1313899","10333.Manaus.3617.1313375","10333.Manaus.3263.1313890","10333.Manaus.3379.1313436","10333.Manaus.3270.1313288","10333.Manaus.3552.1313714","10333.Manaus.3386.1313690","10333.Manaus.3643.1313501","10333.Manaus.3063.1313692","10333.Manaus.3070.1313274","10333.Manaus.3522.1313846","10333.Manaus.3177.1313640","10333.Manaus.3534.1313532","10333.Manaus.3462.1313495","10333.Manaus.3156.1313836","10333.Manaus.3663.1313687","10333.Manaus.3627.1313542","10333.Manaus.3702.1313957","10333.Manaus.3516.1313443","10333.Manaus.3668.1313378","10333.Manaus.3023.1313483","10333.Manaus.3436.1313694","10333.Manaus.3311.1313932","10333.Manaus.3339.1313814","10333.Manaus.3393.1313477","10333.Che.219.huma","10333.Che.254.huma","10333.Che.406.huma","10333.Che.103.huma","10333.Che.306.huma","10333.Che.288.huma","10333.Che.271.huma","10333.Che.226.huma","10333.Che.431.huma","10333.Che.231.huma","10333.Che.28.huma","10333.Che.259.huma","10333.Che.449.huma","10333.Che.114.huma","10333.Che.248.huma","10333.Che.347.huma","10333.Che.342.huma","10333.Che.242.huma","10333.Che.300.huma","10333.Che.200.huma","10333.Che.400.huma","10333.Che.352.huma","10333.Che.177.huma","10333.Che.294.huma","10333.Che.394.huma","10333.Che.98.huma","10333.Che.132.huma","10333.Che.237.huma","10333.Che.34.huma","10333.Che.460.huma","10333.Che.138.huma","10333.Che.437.huma","10333.Che.265.huma","10333.Che.183.huma","10333.Che.189.huma","10333.Che.389.huma","10333.Che.21.huma","10333.Che.455.huma","10333.Che.150.huma","10333.Che.312.huma","10333.Che.318.huma","10333.Iqu.898.huma","10333.Iqu.1174.huma","10333.Iqu.892.huma","10333.Iqu.829.huma","10333.Iqu.1098.huma","10333.Iqu.823.huma","10333.Man.1756.huma","10333.Iqu.1139.huma","10333.Iqu.1044.huma","10333.Iqu.1209.huma","10333.Iqu.1006.huma","10333.Iqu.841.huma","10333.Iqu.1104.huma","10333.Man.1897.huma","10333.Man.1871.huma","10333.Man.1782.huma","10333.Man.1903.huma","10333.Iqu.1180.huma","10333.Man.1744.huma","10333.Iqu.1224.huma","10333.Man.1912.huma","10333.Man.1717.huma","10333.Man.1750.huma","10333.Man.1727.huma","10333.Iqu.1242.huma","10333.Iqu.915.huma","10333.Man.1877.huma","10333.Iqu.1012.huma","10333.Iqu.1018.huma","10333.Iqu.927.huma","10333.Iqu.886.huma","10333.Iqu.1038.huma","10333.Iqu.1086.huma","10333.Iqu.937.huma"
"10333.Che.449.huma",-0.428206475173948,-0.551481958479023,-0.404906740504452,-0.489180509572325,-0.381708061524078,-0.343348916272191,-0.434047508275854,-0.418548589909535,-0.474346339338203,-0.416123461988417,-0.386704524501596,-0.612385064538772,-0.350351740070612,-0.446616605749513,-0.410830030416205,-0.446199289217789,-0.412588376367109,-0.440853985203209,-0.51249570641239,-0.496999755072248,-0.377251560257603,-0.420497738348404,-0.489186921715243,-0.426372640862379,-0.383402078214947,-0.410755044850969,-0.386180488403695,-0.409615292491357,-0.532536753895825,-0.437420071497446,-0.309289042624767,-0.432815395951292,-0.36488327504225,-0.466926058734732,-0.424337645590314,-0.455808827019499,-0.327968232164885,-0.603239572278263,-0.371302716798024,-0.41762445642723,-0.412990928749978,-0.463422216130271,-0.402610192018247,-0.504168505340737,-0.386939335436768,-0.426375963217074,-0.469346464952216,-0.480664470385489,-0.312838908948112,-0.33716790594985,-0.414108629041101,-0.437683255818925,-0.518693815277261,-0.381741646700514,-0.282387004605152,-0.270191347424998,-0.300309961864435,-0.348617813278201,-0.49480395204074,-0.349497541869288,0,-0.247488092483804,-0.261995599352641,-0.440335722059186,-0.418781247607178,-0.24155861061595,-0.431894892070638,-0.426602578705647,-0.376380889557412,-0.259752283228693,-0.285856251927376,-0.419566040297796,-0.502992059590061,-0.385600524501062,-0.268749915904645,-0.291062350410659,-0.374409774129056,-0.380895592740435,-0.354606546635908,-0.332111924163206,-0.389037223358215,-0.453224013783088,-0.2815286325417,-0.440255116744956,-0.363619973762574,-0.417038134156094,-0.427065660277225,-0.409427159888669,-0.420710099889609,-0.356047253189338,-0.424480757555833,-0.391276536773755,-0.359532839824047,-0.413345203583803,-0.443763092225021,-0.49556521191743,-0.524351130336274,-0.482143232240799,-0.367978542441582,-0.3444770100856,-0.411251749071229,-0.324879689929425,-0.491737607887302,-0.417171313266936,-0.500983845398883,-0.421828802240628,-0.454669136440127,-0.470344737169846,-0.398715105151656,-0.409423838640257,-0.445707503421322,-0.389504406119621,-0.473190518753457,-0.408318630708774,-0.444989736888539,-0.424209801139455,-0.315778300255055,-0.408177358106907,-0.46269170174477,-0.438236035347918,-0.431546868032571,-0.416120500217839,-0.472469100015368
"10333.Che.114.huma",-0.453155473333329,-0.55901313601998,-0.472086212422175,-0.504183397409005,-0.40797990010376,-0.32082308180712,-0.41969238460559,-0.395586511553062,-0.453476668000614,-0.428788459973565,-0.391849519528908,-0.615787012806638,-0.341395543988642,-0.497931479737645,-0.410151338920706,-0.455257837555531,-0.437361837229748,-0.441998595959709,-0.510763952202228,-0.512148023434681,-0.390403601766675,-0.381710584352552,-0.486936872566308,-0.442568712758537,-0.393954968786149,-0.395800139901282,-0.429564707355782,-0.417321021371873,-0.54429706350164,-0.428488370891647,-0.328315394735343,-0.453370312359744,-0.422443869851338,-0.460812282476238,-0.43560599194836,-0.452256859353931,-0.361015967422639,-0.605735542965733,-0.363345938202404,-0.430808166287756,-0.427374537436185,-0.474277936178982,-0.407663784910503,-0.505904915241385,-0.340579644897977,-0.458995418795318,-0.443465315962335,-0.487562335946751,-0.271179144031084,-0.287068631383782,-0.427082268967586,-0.483887196104353,-0.513303748867632,-0.384866731852722,-0.282752591081929,-0.278681701771231,-0.367307174549215,-0.338347309027761,-0.508504938592917,-0.351210912347512,-0.247488092483804,0,-0.277184795539331,-0.419720798518564,-0.428661330412242,-0.292488731483589,-0.462138916603169,-0.467941256002932,-0.41791404902221,-0.197020886163886,-0.226299103667597,-0.419300979183264,-0.51088739607215,-0.408074671627963,-0.272716270846846,-0.282748859040704,-0.497025897189227,-0.414785058472077,-0.390193551704888,-0.29990826277187,-0.351260329954609,-0.492277280688371,-0.258792602229625,-0.433680476096756,-0.352654029349184,-0.525736690940633,-0.412724074192707,-0.371069254822201,-0.548610619955837,-0.402029996994675,-0.500528050621502,-0.3851388299574,-0.390321201250786,-0.392207636794832,-0.442095753079571,-0.526377249820721,-0.534026651344266,-0.478576648035852,-0.367210354800855,-0.359470959749278,-0.429542251913544,-0.289484339639084,-0.500991624644997,-0.455729105474555,-0.509166157864052,-0.437043115399102,-0.442334528485335,-0.496023175981678,-0.397429325161111,-0.456793580748404,-0.463544810221389,-0.425955458001383,-0.483884010433611,-0.412466818742767,-0.425794834298646,-0.454473184618665,-0.325910509011832,-0.413234743873377,-0.480833265942928,-0.413329551448204,-0.479298419830476,-0.415879548836599,-0.503064773171145
"10333.Che.248.huma",-0.321158429198217,-0.458829577455235,-0.379671996911949,-0.423283785515644,-0.360695193561662,-0.297192721760165,-0.387105580743814,-0.328474305533873,-0.407390929580911,-0.326346688076667,-0.343998864365227,-0.552367165666601,-0.272115182955133,-0.423010258732638,-0.331737168173203,-0.386682949838957,-0.336753769572443,-0.356345224511241,-0.392697470876812,-0.433335324424163,-0.323067568156998,-0.373301074694994,-0.418739735512615,-0.356248264938862,-0.306459934401751,-0.37662434559033,-0.330490789166212,-0.361833308489655,-0.461739887107584,-0.370825239813426,-0.235885039310327,-0.366328918355595,-0.294566883961897,-0.390391379948097,-0.317879256167791,-0.366695161037882,-0.302012185320504,-0.569280222434895,-0.343444255231021,-0.339591756851782,-0.3172866212172,-0.359699789840909,-0.338189385118997,-0.399657119114179,-0.342149743891746,-0.391332153721092,-0.422191024848662,-0.377510261561605,-0.254362082484154,-0.234752455343761,-0.337884752745703,-0.409522437768273,-0.519679195417767,-0.35393642206484,-0.216164235820101,-0.198801158275236,-0.264630606917963,-0.285286655750555,-0.443129977729138,-0.26027945053925,-0.261995599352641,-0.277184795539331,0,-0.346683686875959,-0.365879614795128,-0.213545704304507,-0.449437326755955,-0.449155098303796,-0.351301874584839,-0.238473386840219,-0.224442126108136,-0.351914975062501,-0.489773730440632,-0.346481545875627,-0.240636200068017,-0.248974370697028,-0.458553228181329,-0.352166170552231,-0.34020559229338,-0.207543719471489,-0.30799141397102,-0.41160637995741,-0.295538858949681,-0.403180858190178,-0.364601385813493,-0.424678076948979,-0.377106788073225,-0.395025263251388,-0.52602332899088,-0.287110718778704,-0.452620561144796,-0.289151126368729,-0.308057516122875,-0.353604703263104,-0.327558226872171,-0.445915726388534,-0.475304619108915,-0.413866612099564,-0.261345858813836,-0.342962561339447,-0.322509262486031,-0.306595064942058,-0.451674644999979,-0.360388101337368,-0.458510152158135,-0.380034428434876,-0.342467086587936,-0.420586026944023,-0.326905831190611,-0.386419140362327,-0.353227043990846,-0.304332603336318,-0.40554147787897,-0.344891401799799,-0.395835832457809,-0.368882486686518,-0.264937073927313,-0.343428088607562,-0.427919904984748,-0.332780164939005,-0.428541189965421,-0.304529586946964,-0.466999408252061
"10333.Che.347.huma",-0.428529222832646,-0.514721733973895,-0.522958000217157,-0.471313646882461,-0.442845053343621,-0.420089299651662,-0.460100777721525,-0.400484055135259,-0.447529960677476,-0.452661149276096,-0.438833124512336,-0.595318161198749,-0.405336064235116,-0.496839055207983,-0.459965394631785,-0.472656257237109,-0.43992346742357,-0.411603196143753,-0.461937849003582,-0.501457790718496,-0.437293685438555,-0.466224624200891,-0.457921840318543,-0.459963321894057,-0.424877106921541,-0.46661407579456,-0.440931435864034,-0.499232763007027,-0.497637455173137,-0.461820486159703,-0.414961045181612,-0.489148476964777,-0.452381956831399,-0.43921080967209,-0.408716604774924,-0.434581732853708,-0.422628702888474,-0.596668493988598,-0.430480852783529,-0.450039162746984,-0.442329211635941,-0.424589579210368,-0.447806411710361,-0.479911303378762,-0.430988002091043,-0.456766601108239,-0.487012554093117,-0.438866727792753,-0.397119758692558,-0.367686276136794,-0.323327557379775,-0.274378669455848,-0.549817527993022,-0.453398943168902,-0.322798277770367,-0.376721182390432,-0.401331689221524,-0.361531615455763,-0.386473440683588,-0.317251602516444,-0.440335722059186,-0.419720798518564,-0.346683686875959,0,-0.445612362207546,-0.398322899667617,-0.498275066994202,-0.508348617759575,-0.307981957054702,-0.38192857517627,-0.386470469277891,-0.372096544088433,-0.561284118565628,-0.278162428050045,-0.38396493837127,-0.397521274247568,-0.586136425249292,-0.440637602782938,-0.238753808747619,-0.312155667092714,-0.443917370779884,-0.34787592445173,-0.450283601935207,-0.477989111080745,-0.458748446300253,-0.558987931194854,-0.466160094867387,-0.464235217322829,-0.648209624056651,-0.437958345716116,-0.514913417430443,-0.423387344953578,-0.457503633202289,-0.456721916051023,-0.4553980271636,-0.524193855380367,-0.502955927322434,-0.514343721921578,-0.421074107340734,-0.42523877987862,-0.448044102327665,-0.442369746360008,-0.482574386094722,-0.447539069336063,-0.494299349613553,-0.478124411537022,-0.453782259091753,-0.462945536007433,-0.419593683797571,-0.500316346946195,-0.451178263781053,-0.440033431069684,-0.489279494166894,-0.460493673843871,-0.478861016513047,-0.463013929177212,-0.410040551551782,-0.453000130759531,-0.490999933143247,-0.41765042812646,-0.49751181575286,-0.405747949769514,-0.525323565361198
"10333.Che.342.huma",-0.455533155258039,-0.403101414355789,-0.424075408813111,-0.505430932293322,-0.409088950083901,-0.416301960755541,-0.433838005128709,-0.421663310350799,-0.481005961277206,-0.414487825385929,-0.473380608327977,-0.504110312070889,-0.39817210805205,-0.41223467317204,-0.415201940173125,-0.456107918751707,-0.40593182377156,-0.444361552086366,-0.373454388441609,-0.418255850261435,-0.439053731278159,-0.509194035929085,-0.439827344854286,-0.426500673082004,-0.473212137786418,-0.446496735986426,-0.447522434928535,-0.497788175865254,-0.440123893879408,-0.553495882282288,-0.42332179308553,-0.520412589135192,-0.419088804876494,-0.526165251205508,-0.433412379012633,-0.370894870062665,-0.43125146951231,-0.728670891858319,-0.426280763257115,-0.363109386062058,-0.454657031769308,-0.462239046260795,-0.386842595754954,-0.429237592722972,-0.464553260175236,-0.53889731259285,-0.487607346362636,-0.4643874499095,-0.434049513764236,-0.342066344096781,-0.41544156438371,-0.451784251693573,-0.600737989667279,-0.385234780731051,-0.352245488059571,-0.326178963075042,-0.318798293751984,-0.318096988495445,-0.491433772881368,-0.42549289014631,-0.418781247607178,-0.428661330412242,-0.365879614795128,-0.445612362207546,0,-0.362126598794762,-0.531960357953526,-0.492335613094545,-0.403751669882575,-0.339528773712645,-0.367698344855158,-0.356602490034736,-0.588178937060433,-0.406874150166879,-0.426864182487184,-0.353384902370615,-0.495497246166281,-0.433606825707494,-0.462427332389084,-0.385137164875923,-0.338763564689743,-0.444323318090785,-0.440572396111414,-0.331242388552439,-0.530877408125062,-0.602367788012139,-0.332673496413231,-0.506505221648767,-0.543106315297598,-0.4778633411715,-0.540110880145819,-0.371668946399112,-0.503802448702088,-0.380801154225996,-0.341623280778345,-0.61076631582276,-0.436051598911047,-0.544970879004233,-0.402730878060161,-0.38150588796943,-0.452395134471642,-0.442072821374696,-0.546175603567876,-0.384474710428035,-0.390195794980692,-0.339594094722227,-0.422491696344265,-0.441875274349747,-0.424615983800006,-0.329233740779878,-0.37976155167465,-0.463265695672722,-0.384682240861294,-0.463151050076242,-0.406168991174447,-0.391812359022257,-0.396342036415543,-0.443760484177122,-0.416367248202504,-0.41325300496834,-0.46693406423995,-0.359840388665672,-0.38686776168606
"10333.Che.242.huma",-0.382696399315243,-0.49506201199337,-0.36576956689963,-0.4261822024531,-0.35457115452093,-0.345792128782233,-0.396493166467278,-0.366850938823944,-0.438153146023655,-0.372915421272304,-0.390148325250293,-0.563472536822716,-0.32291539720648,-0.408724213260048,-0.355073499915783,-0.400611436442564,-0.355873697464864,-0.388244384388578,-0.447191346211383,-0.447236378988013,-0.348074055353615,-0.421006766958803,-0.456266397709804,-0.366045130166558,-0.371798244088297,-0.413563767891526,-0.336399940337182,-0.398257891177205,-0.477284709121004,-0.423831737241164,-0.317909504661981,-0.432828450518041,-0.349458277677994,-0.461760597592113,-0.375889819674525,-0.389321403575478,-0.328757330266929,-0.594961395146569,-0.342807045306848,-0.365284741241744,-0.37964966995968,-0.428420568420044,-0.35185092812518,-0.459045307986888,-0.363758454111085,-0.435787070864384,-0.479666779042181,-0.432255957284331,-0.274472878946209,-0.265975655558897,-0.317256926867694,-0.398506741110648,-0.548859832895207,-0.368586874357349,-0.184225318404519,-0.184126512856829,-0.222929106292064,-0.292902295150542,-0.42917797556913,-0.274408859950218,-0.24155861061595,-0.292488731483589,-0.213545704304507,-0.398322899667617,-0.362126598794762,0,-0.440289193288472,-0.450103438644726,-0.328569657509964,-0.253497288484884,-0.255753176267572,-0.356781279260727,-0.506389672517376,-0.348382689112425,-0.244283749967622,-0.22653081248621,-0.419018056946774,-0.36669183289327,-0.337343853798779,-0.249573110809791,-0.316340394978395,-0.39769130054319,-0.272739844281044,-0.406350439917739,-0.388041729505512,-0.424105944337945,-0.39258806394457,-0.43797083042888,-0.477790453723758,-0.360039005110511,-0.447074798861338,-0.346682389908871,-0.387305221433018,-0.363573810823632,-0.382609065027966,-0.467089609602705,-0.472021814361898,-0.488638739471907,-0.314763579586206,-0.34593394314193,-0.387158837769318,-0.327963311476634,-0.489622749770069,-0.365208212925141,-0.468009095155637,-0.363829173666481,-0.400142539629281,-0.421485823555496,-0.337524866410825,-0.36779651568228,-0.379099397724944,-0.309680863827437,-0.413547388185043,-0.387024572775005,-0.430495882749199,-0.368516883953192,-0.327642470163061,-0.37130192380881,-0.434082162877367,-0.385298223186548,-0.450019636661465,-0.344706735517012,-0.463329317417117
"10333.Che.300.huma",-0.550164469055473,-0.645872322203125,-0.575207173093558,-0.444639892870346,-0.55687678053117,-0.522184310727815,-0.568667669922297,-0.531473414729883,-0.517538958847748,-0.56496808063436,-0.537239905495361,-0.686252382087707,-0.519847581546785,-0.540764097485933,-0.566334822877777,-0.591648436862636,-0.552791107001894,-0.552886794445236,-0.523619388254471,-0.624163022972147,-0.538555771076026,-0.493932192786966,-0.58525908380213,-0.568386514970482,-0.497392384541696,-0.564589250630867,-0.550189400069348,-0.44399323867042,-0.612354960885,-0.503487725960403,-0.50724112577971,-0.539003747976878,-0.542359426453465,-0.55058854682035,-0.524121170651615,-0.575318173536048,-0.533715135132885,-0.626773006922588,-0.511902864247763,-0.568631998655588,-0.543817961899601,-0.511618591461107,-0.508529860129099,-0.590378434148601,-0.524126688640483,-0.509289369804677,-0.597179685700934,-0.558965252490772,-0.469397353578074,-0.377631794309278,-0.395256017993099,-0.514166554691267,-0.375767863134298,-0.415637694614425,-0.443758437850085,-0.431346024464769,-0.509049081617645,-0.523379497722662,-0.296239346057247,-0.483950004276566,-0.431894892070638,-0.462138916603169,-0.449437326755955,-0.498275066994202,-0.531960357953526,-0.440289193288472,0,-0.1734971036559,-0.356335136525568,-0.423155967117763,-0.377292781846253,-0.457582180830755,-0.283175699795421,-0.479471925683437,-0.500369186579298,-0.428699243371819,-0.586495235619894,-0.491642960908579,-0.489419966705788,-0.431437762259501,-0.510718248435239,-0.414641090920506,-0.508384906613286,-0.583281942899834,-0.415440988003692,-0.567649966651691,-0.583744264068365,-0.375649997447996,-0.615316154846834,-0.507376830876064,-0.441865614660256,-0.472295800909803,-0.507352720766353,-0.577743516764428,-0.553935023612452,-0.566325665550327,-0.631514897351071,-0.402404597236378,-0.518865468409887,-0.518062848837899,-0.35741065999708,-0.417395654928883,-0.434246937737373,-0.574301927207106,-0.616091706635202,-0.55563306632779,-0.437622979452635,-0.58188313007355,-0.350195157226809,-0.593776848202732,-0.591806275675108,-0.530770040680609,-0.626287016393289,-0.551834525405474,-0.54690896549703,-0.57577235644824,-0.525917187307592,-0.317727696425839,-0.621055292981186,-0.460584181053581,-0.250434536830035,-0.507094762665577,-0.619210267857654
"10333.Che.200.huma",-0.542829198095061,-0.627146724060209,-0.54886540084466,-0.469024211090584,-0.546949559803592,-0.510818208822552,-0.556526685984203,-0.530677434085852,-0.522346659407251,-0.553086494839901,-0.533005503459618,-0.684838418531386,-0.518136144741074,-0.525051024143814,-0.551757281294564,-0.586423454165784,-0.545295117154135,-0.550882660861101,-0.523443349988384,-0.600086961195107,-0.53140013880416,-0.491741201028643,-0.581329591832084,-0.554825208353809,-0.496435739679455,-0.564418472029778,-0.532537272769061,-0.441158347514368,-0.60300173249708,-0.517570925203386,-0.493747278824054,-0.529687853088427,-0.53195718263683,-0.561763595659788,-0.527732269547955,-0.566373670367411,-0.538544216033997,-0.690886193953777,-0.502278037503161,-0.552921362689678,-0.532434301311065,-0.539155466617977,-0.494330928523043,-0.598162413330258,-0.515624997640101,-0.522128792457964,-0.588089832212289,-0.550940892597233,-0.488879850413058,-0.381132648839255,-0.403181731581609,-0.481685145978582,-0.425325635176537,-0.439868573899654,-0.445527376307646,-0.421833823917035,-0.49324090316449,-0.512951392387469,-0.297390606285045,-0.499275244786971,-0.426602578705647,-0.467941256002932,-0.449155098303796,-0.508348617759575,-0.492335613094545,-0.450103438644726,-0.1734971036559,0,-0.35707979559161,-0.43317029538766,-0.391548718075689,-0.474827481426106,-0.276248211631707,-0.469070790533369,-0.513208921300453,-0.429549407702111,-0.53934743059001,-0.48924171423974,-0.502211080368396,-0.472010143141292,-0.505980530649262,-0.406716536424971,-0.509926873908363,-0.581848637303501,-0.423880565646975,-0.569441404331488,-0.57312707750946,-0.394556454064997,-0.587153476677934,-0.476942874838529,-0.452400145312938,-0.450786339878227,-0.489218493978421,-0.560807853670345,-0.525115215142037,-0.574143858408502,-0.606653485696528,-0.401987514034781,-0.506089197362604,-0.492938942784506,-0.317878876782651,-0.409000152414187,-0.428485512623805,-0.554129418611613,-0.601573075631893,-0.528410308318254,-0.412152474235925,-0.557050546721929,-0.318685038023733,-0.561371287211732,-0.572419788883203,-0.518305962556395,-0.602085415509475,-0.531540315509971,-0.530114583379985,-0.556976962384215,-0.513569044969717,-0.294040032260578,-0.600788226828117,-0.446537223435885,-0.244680703860314,-0.490413949572578,-0.585564452808858
"10333.Che.400.huma",-0.49307279166061,-0.562689442898436,-0.49376665630969,-0.435006270151306,-0.454679829720447,-0.481421706292045,-0.479657438654068,-0.459966765845059,-0.538008521598719,-0.518649371092994,-0.517907586466861,-0.633964971284039,-0.470127657017197,-0.458236246409039,-0.507159434735632,-0.506342262312294,-0.456060564948561,-0.484337223330388,-0.472572323591906,-0.530821285187476,-0.474110923029664,-0.505491766825082,-0.521381153123327,-0.474785897414618,-0.476471097770632,-0.538567408680343,-0.45055236634116,-0.439316524949924,-0.541480954471819,-0.502966628555711,-0.457046033771586,-0.556738241880201,-0.493245097695258,-0.556007553335989,-0.459948821618043,-0.501600967227809,-0.485295169570654,-0.710627882252475,-0.418180094768575,-0.485868355161676,-0.511061952821491,-0.516565912151243,-0.419333730244213,-0.549488247905027,-0.475033678189335,-0.527475674755024,-0.558753147706491,-0.497586948256197,-0.44122600324421,-0.286421860451765,-0.20919183659772,-0.240234405467344,-0.506512961258638,-0.399378700045757,-0.270588117296647,-0.312660025876836,-0.400463679121779,-0.347509519334952,-0.221469561259506,-0.304040881326087,-0.376380889557412,-0.41791404902221,-0.351301874584839,-0.307981957054702,-0.403751669882575,-0.328569657509964,-0.356335136525568,-0.35707979559161,0,-0.364755779058588,-0.331635531375621,-0.305647254684203,-0.443703299110963,-0.221709976174328,-0.359865277181337,-0.341292595900724,-0.50053015883035,-0.45577941241511,-0.236797880230901,-0.333037847860709,-0.424169442936601,-0.182533837465896,-0.467522052677596,-0.512845554562079,-0.449305366624124,-0.550125596309534,-0.504838145639971,-0.422098334838586,-0.55187363964214,-0.460737782492173,-0.510117108441525,-0.410866185614017,-0.498526747300736,-0.501196920520813,-0.477825227500047,-0.592809136270656,-0.538378532843567,-0.491687079932312,-0.463036925186551,-0.444970167691607,-0.380458618609295,-0.41409453756023,-0.496640238670932,-0.471807461825317,-0.534535709238305,-0.444994327998468,-0.425002331867643,-0.496023221940554,-0.381517330406345,-0.485935877756162,-0.502009510228204,-0.480713843124108,-0.521438130670097,-0.520253517092543,-0.501080147100926,-0.463317545615475,-0.479571188408046,-0.393826991939244,-0.53845695356364,-0.415042806220511,-0.370997930773002,-0.413161316654488,-0.487803171642202
"10333.Che.352.huma",-0.434460348302201,-0.537309418762697,-0.440517116809696,-0.457130398410602,-0.392284315933508,-0.311811219218974,-0.414903316969884,-0.39054511117566,-0.441486984339284,-0.404773679511801,-0.385276695539804,-0.608984144145713,-0.322790151196489,-0.479173102530403,-0.393786691607681,-0.442801318057536,-0.414365740816053,-0.427747798112725,-0.453289119071096,-0.496148214526219,-0.370827019264157,-0.370682752821951,-0.478703524675083,-0.424025421518744,-0.396816046824405,-0.396806246102394,-0.399550992239135,-0.402298730941758,-0.523833217590349,-0.439697276908638,-0.316293309562814,-0.462451520472344,-0.381710480449958,-0.452399303250965,-0.412862605332356,-0.433369765142496,-0.346499757129714,-0.621625397304961,-0.374200065333165,-0.41154479893521,-0.406467302979471,-0.453091937950707,-0.367913388951855,-0.494272625518198,-0.34150195341946,-0.435612710153152,-0.441515496578351,-0.468996584730327,-0.274442562528679,-0.220405185126823,-0.376930228553227,-0.449758967613748,-0.487968961355577,-0.331276083653238,-0.258918387798567,-0.223573314366004,-0.305785267577756,-0.320818393826714,-0.457280961366335,-0.332427477588187,-0.259752283228693,-0.197020886163886,-0.238473386840219,-0.38192857517627,-0.339528773712645,-0.253497288484884,-0.423155967117763,-0.43317029538766,-0.364755779058588,0,-0.194465992020356,-0.361444748164854,-0.479179995491873,-0.36875121503838,-0.279924681379902,-0.257816825682619,-0.460641395745519,-0.380485992853237,-0.373588697669457,-0.262074737865136,-0.323375983095567,-0.434673126258189,-0.256424848901998,-0.42064359343276,-0.364304617773429,-0.515482760521555,-0.403966793392009,-0.354983343690587,-0.524662391284323,-0.402161346946631,-0.49130741176604,-0.34385271000532,-0.390425392538077,-0.386850289334079,-0.405001484888572,-0.529000973500973,-0.519739824431175,-0.454919448406231,-0.348538329862337,-0.337600120438605,-0.38896593071802,-0.27198811123262,-0.467332696416318,-0.427451456051476,-0.496598845185418,-0.404423156869726,-0.408740951248509,-0.47707389484664,-0.363597203243992,-0.419084422608803,-0.430150799355071,-0.398366057965636,-0.465421651107856,-0.403050935792814,-0.389887292091647,-0.429130109261431,-0.311015216982617,-0.369042972962863,-0.459072890415422,-0.372517381097849,-0.427693727282758,-0.362624643547364,-0.497055893562923
"10333.Che.177.huma",-0.422284475639182,-0.531131691871412,-0.435567222165896,-0.437121330388643,-0.395651480251641,-0.321766610771557,-0.41045555403558,-0.381694986955481,-0.437723351508743,-0.401922296057509,-0.398770614736835,-0.600344046641067,-0.328115553903457,-0.467383984675373,-0.380986257788013,-0.434995684466468,-0.400816091416382,-0.413732059068809,-0.451745031860836,-0.49783829953563,-0.359178385715688,-0.361794141962287,-0.469552680489365,-0.412875829140964,-0.372620164127343,-0.405394315164234,-0.399608489459036,-0.387651649307189,-0.52171722232618,-0.429739553493942,-0.325586668647349,-0.446704500705503,-0.3928955944288,-0.463955100504759,-0.407786964318711,-0.431907044445938,-0.352863902240334,-0.610777014628168,-0.368376658623605,-0.399576681945789,-0.405335387474157,-0.45624055624966,-0.357528066770277,-0.482447766161495,-0.334289344888661,-0.445511389485615,-0.444867598235967,-0.464526294541062,-0.271319855341505,-0.220751312025812,-0.344932856049986,-0.431805311974479,-0.484040176026614,-0.332138301768835,-0.237152871452262,-0.220441536253579,-0.320749598000909,-0.309342973186565,-0.388458287681384,-0.299153699113846,-0.285856251927376,-0.226299103667597,-0.224442126108136,-0.386470469277891,-0.367698344855158,-0.255753176267572,-0.377292781846253,-0.391548718075689,-0.331635531375621,-0.194465992020356,0,-0.331832568371695,-0.440878714114365,-0.361669184527695,-0.232816719881615,-0.236253867601876,-0.511739369835795,-0.401812102805065,-0.339381852027403,-0.23465762220398,-0.330334775471417,-0.405336962053543,-0.28731504337499,-0.405482775356609,-0.350881611447424,-0.533895670489265,-0.395616095729405,-0.349008150103767,-0.567354931788696,-0.399609073463045,-0.4803213423712,-0.34049607451448,-0.408944117863335,-0.373263133817558,-0.406314036774683,-0.520167792698766,-0.517939984111174,-0.421632640601717,-0.341289727757175,-0.355911900989295,-0.362105837713827,-0.290862636945325,-0.461296688174407,-0.425200405324599,-0.484329959780563,-0.396620876119372,-0.387037360470262,-0.468408954855886,-0.298810426639334,-0.417966953641662,-0.425001052932341,-0.380909337962575,-0.460304141092664,-0.417857246692457,-0.396098143295127,-0.422062108049561,-0.327102124206322,-0.321833397091761,-0.470047539707136,-0.368469731065505,-0.395317397180758,-0.348987683994202,-0.506416779358851
